YEAR,MVP,PLAYER,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
2012,0,Brook Lopez,74,30.4,19.4,7.7,14.8,52.1,0,0,0,4,5.3,75.8,2.8,4.1,6.9,0.9,0.4,2.1,1.8,19.7
2012,0,Monta Ellis,82,37.5,19.2,7.3,17.5,41.6,1.1,4,28.7,3.5,4.6,77.3,0.5,3.3,3.9,6,2.1,0.4,3.1,17.3
2012,0,Damian Lillard,82,38.6,19,6.7,15.7,42.9,2.3,6.1,36.8,3.3,3.9,84.4,0.5,2.6,3.1,6.5,0.9,0.2,3,17.3
2012,0,Deron Williams,78,36.4,18.9,6.3,14.4,44,2.2,5.7,37.8,4.1,4.7,85.9,0.4,2.6,3,7.7,1,0.4,2.8,19.5
2012,0,Paul Pierce,77,33.4,18.6,6.2,14.2,43.6,1.9,5,38,4.3,5.5,78.7,0.6,5.7,6.3,4.8,1.1,0.4,2.8,19.2
2012,0,David Lee,79,36.8,18.5,7.6,14.7,51.9,0,0.1,0,3.2,4.1,79.7,2.8,8.5,11.2,3.5,0.8,0.3,2.6,23.8
2012,0,Rudy Gay,75,35.8,18.2,6.9,16.7,41.6,1.1,3.5,32.3,3.2,3.9,81.4,1.3,4.8,6.1,2.7,1.5,0.7,2.6,16.1
2012,0,DeMar DeRozan,82,36.7,18.1,6.7,15,44.5,0.4,1.5,28.3,4.3,5.2,83.1,0.6,3.3,3.9,2.5,0.9,0.3,1.8,14.7
2012,0,JR Smith,80,33.5,18.1,6.6,15.6,42.2,1.9,5.5,35.6,3,3.9,76.2,0.8,4.5,5.3,2.7,1.3,0.3,1.7,16
2012,0,Blake Griffin,80,32.5,18,7.2,13.4,53.8,0.1,0.4,17.9,3.5,5.3,66,2.3,6,8.3,3.7,1.2,0.6,2.3,21.5
2012,0,Al Jefferson,78,33.1,17.8,7.8,15.8,49.4,0,0.2,11.8,2.1,2.8,77,2,7.2,9.2,2.1,1,1.1,1.3,21.3
2012,0,Kemba Walker,82,34.9,17.7,6.4,15.2,42.3,1.3,4,32.2,3.6,4.5,79.8,0.7,2.7,3.5,5.7,2,0.4,2.4,17.2
2012,0,Jrue Holiday,78,37.5,17.7,7.1,16.5,43.1,1.2,3.2,36.8,2.3,3.1,75.2,1.1,3.1,4.2,8,1.6,0.4,3.7,18
2012,0,Brandon Jennings,80,36.2,17.5,6.2,15.6,39.9,2.2,5.8,37.5,2.9,3.5,81.9,0.7,2.3,3.1,6.5,1.6,0.1,2.5,16.2
2012,0,Josh Smith,76,35.3,17.5,7.2,15.6,46.5,0.8,2.6,30.3,2.2,4.2,51.7,1.8,6.7,8.4,4.2,1.2,1.8,3,19.8
2012,0,Paul George,79,37.6,17.4,6.2,14.9,41.9,2.2,5.9,36.2,2.8,3.5,80.7,1.1,6.5,7.6,4.1,1.8,0.6,2.9,19.4
2012,0,Al Horford,74,37.2,17.4,7.8,14.3,54.3,0,0.1,50,1.8,2.8,64.4,2.6,7.6,10.2,3.2,1.1,1.1,2,23.5
2012,0,David West,73,33.4,17.1,6.9,13.8,49.8,0.1,0.3,21.1,3.3,4.3,76.8,2,5.7,7.7,2.9,1,0.9,2.2,19.6
2012,0,DeMarcus Cousins,75,30.5,17.1,6.4,13.8,46.5,0.1,0.3,18.2,4.2,5.6,73.8,3,7,9.9,2.7,1.4,0.7,3,20
2012,0,Dwight Howard,76,35.8,17.1,6.2,10.7,57.8,0,0.1,16.7,4.7,9.5,49.2,3.3,9.1,12.4,1.4,1.1,2.4,3,22.2
2012,0,Chris Paul,70,33.4,16.9,5.9,12.2,48.1,1.1,3.3,32.8,4.1,4.6,88.5,0.8,3,3.7,9.7,2.4,0.1,2.3,23.8
2012,0,Ty Lawson,73,34.4,16.7,6.1,13.3,46.1,1.2,3.2,36.6,3.2,4.3,75.6,0.5,2.2,2.7,6.9,1.5,0.1,2.5,17.1
2012,0,Chris Bosh,74,33.2,16.6,6.6,12.3,53.5,0.3,1,28.4,3.3,4.1,79.8,1.8,5,6.8,1.7,0.9,1.4,1.7,19.1
2012,0,Klay Thompson,82,35.8,16.6,6.2,14.7,42.2,2.6,6.4,40.1,1.6,1.9,84.1,0.4,3.3,3.7,2.2,1,0.5,1.9,13.4
2012,0,Jamal Crawford,76,29.3,16.5,5.9,13.4,43.8,2,5.2,37.6,2.8,3.3,87.1,0.3,1.4,1.7,2.5,1,0.2,1.9,12.1
2012,0,Luol Deng,75,38.7,16.5,6.2,14.6,42.6,1,3.1,32.2,3.1,3.8,81.6,2.2,4.2,6.3,3,1.1,0.4,1.9,16.3
2012,0,Joe Johnson,72,36.7,16.3,6.2,14.6,42.3,2.1,5.5,37.5,1.8,2.2,82,0.7,2.3,3,3.5,0.7,0.2,1.7,13.1
2012,0,Carlos Boozer,79,32.2,16.2,6.9,14.4,47.7,0,0,0,2.4,3.3,73.1,2.2,7.5,9.8,2.3,0.8,0.4,2.2,18.8
2012,0,Danilo Gallinari,71,32.5,16.2,5.1,12.3,41.8,1.9,5.1,37.3,4,4.9,82.2,0.9,4.3,5.2,2.5,0.9,0.5,1.6,15.7
2012,0,Ryan Anderson,81,30.9,16.2,5.8,13.8,42.3,2.6,6.9,38.2,1.9,2.2,84.4,2.4,4,6.4,1.2,0.5,0.4,1.2,15.2
2012,0,Greg Monroe,81,33.2,16,6.3,13.1,48.6,0,0,0,3.3,4.8,68.9,2.9,6.7,9.6,3.5,1.3,0.7,2.9,20
2012,0,Chandler Parsons,76,36.3,15.5,6,12.4,48.6,2,5.2,38.5,1.5,2,72.9,1,4.3,5.3,3.5,1,0.4,1.9,16.9
2012,0,Zach Randolph,76,34.3,15.4,6.2,13.5,46,0,0.3,8.7,3,3.9,75,4.1,7.2,11.2,1.4,0.8,0.4,2,19
2012,0,O.J. Mayo,82,35.5,15.3,5.6,12.5,44.9,1.7,4.3,40.7,2.3,2.8,82,0.4,3.1,3.5,4.4,1.1,0.3,2.6,14.7
2012,0,Thaddeus Young,76,34.6,14.8,6.7,12.6,53.1,0,0.1,12.5,1.4,2.5,57.4,2.4,5.1,7.5,1.6,1.8,0.7,1.2,18.3
2012,0,Goran Dragic,77,33.5,14.7,5.2,11.8,44.3,1.1,3.6,31.9,3.2,4.2,74.8,0.8,2.3,3.1,7.4,1.6,0.3,2.8,16.8
2012,0,Mike Conley,80,34.5,14.6,5.2,11.8,44,1.3,3.7,36.2,2.9,3.5,83,0.5,2.3,2.8,6.1,2.2,0.3,2.4,16.4
2012,0,Jeff Teague,80,32.9,14.6,5.5,12.2,45.1,1.1,3.1,35.9,2.5,2.8,88.1,0.3,1.9,2.3,7.2,1.5,0.4,2.9,16
2012,0,Paul Millsap,78,30.4,14.6,5.5,11.2,49,0.2,0.5,33.3,3.4,4.6,74.2,2.3,4.8,7.1,2.6,1.3,1,1.8,17.9
2012,0,Nicolas Batum,73,38.5,14.3,4.8,11.4,42.3,2.3,6.1,37.2,2.4,2.9,84.8,1.3,4.3,5.6,4.9,1.2,1.1,2.6,17.7
2012,0,George Hill,76,34.5,14.2,5.1,11.5,44.3,1.7,4.6,36.8,2.3,2.8,81.7,0.6,3.1,3.7,4.7,1.1,0.3,1.5,15.6
2011,0,Kevin Durant,66,38.6,28,9.7,19.7,49.6,2,5.2,38.7,6.5,7.6,86,0.6,7.4,8,3.5,1.3,1.2,3.8,27.3
2011,0,Kobe Bryant,58,38.5,27.9,9.9,23,43,1.5,4.9,30.3,6.6,7.8,84.5,1.1,4.3,5.4,4.6,1.2,0.3,3.5,21.4
2011,1,LeBron James,62,37.5,27.1,10,18.9,53.1,0.9,2.4,36.2,6.2,8.1,77.1,1.5,6.4,7.9,6.2,1.9,0.8,3.4,29.9
2011,0,Kevin Love,55,39,26,8.6,19.3,44.8,1.9,5.1,37.2,6.9,8.4,82.4,4.1,9.2,13.3,2,0.9,0.5,2.3,28.3
2011,0,Russell Westbrook,66,35.3,23.6,8.8,19.2,45.7,0.9,3,31.6,5.2,6.3,82.3,1.5,3.1,4.6,5.5,1.7,0.3,3.6,20.5
2011,0,Carmelo Anthony,55,34.1,22.6,8,18.6,43,1.2,3.7,33.5,5.4,6.7,80.4,1.6,4.7,6.3,3.6,1.1,0.4,2.6,19.5
2011,0,LaMarcus Aldridge,55,36.3,21.7,8.8,17.1,51.2,0,0.2,18.2,4.1,5,81.4,2.7,5.3,8,2.4,0.9,0.8,2,22.6
2011,0,Dirk Nowitzki,62,33.5,21.6,7.6,16.7,45.7,1.3,3.4,36.8,5.1,5.7,89.6,0.7,6,6.7,2.2,0.7,0.5,1.9,20.2
2011,0,Deron Williams,55,36.3,21,7.1,17.5,40.7,2.1,6.2,33.6,4.7,5.5,84.3,0.4,2.9,3.3,8.7,1.2,0.4,4,19.4
2011,0,Blake Griffin,66,36.2,20.7,8.5,15.5,54.9,0,0.2,12.5,3.7,7.1,52.1,3.3,7.6,10.9,3.2,0.8,0.7,2.3,23.7
2011,0,Monta Ellis,58,36.6,20.4,7.8,17.9,43.3,1.1,3.5,30.8,3.8,4.7,79.6,0.3,3.1,3.4,6,1.5,0.3,3.1,17.4
2011,0,David Lee,57,37.2,20.1,8.1,16.2,50.3,0,0.1,0,3.8,4.9,78.2,3,6.6,9.6,2.8,0.9,0.4,2.6,22.1
2011,0,Chris Paul,60,36.4,19.8,7.1,14.8,47.8,1.3,3.6,37.1,4.3,5,86.1,0.7,2.9,3.6,9.1,2.5,0.1,2.1,24.5
2011,0,Paul Pierce,61,34,19.4,6.5,14.6,44.3,1.6,4.5,36.6,4.8,5.6,85.2,0.6,4.6,5.2,4.5,1.1,0.4,2.8,18.8
2011,0,Al Jefferson,61,34,19.2,8.5,17.2,49.2,0,0.1,25,2.2,2.9,77.4,2.2,7.4,9.6,2.2,0.8,1.7,1,23
2011,0,Brandon Jennings,66,35.3,19.1,7.1,17,41.8,2,5.9,33.2,2.9,3.6,80.8,0.7,2.7,3.4,5.5,1.6,0.3,2.2,17.2
2011,0,Rudy Gay,65,37.3,19,7.5,16.4,45.5,0.8,2.7,31.2,3.2,4,79.1,2,4.4,6.4,2.3,1.5,0.8,2.5,17.7
2011,0,Joe Johnson,60,35.5,18.8,7.1,15.5,45.4,2.1,5.4,38.8,2.6,3.1,84.9,0.9,2.8,3.7,3.9,0.8,0.2,1.9,16.5
2011,0,Josh Smith,66,35.3,18.8,7.6,16.7,45.8,0.4,1.7,25.7,3.1,4.9,63,2.1,7.5,9.6,3.9,1.4,1.7,2.5,22.1
2011,0,Andrew Bynum,60,35.2,18.7,7.4,13.3,55.8,0,0.1,20,3.9,5.6,69.2,3.2,8.6,11.8,1.4,0.5,1.9,2.5,24.2
2011,0,Danny Granger,62,33.3,18.7,6.3,15.2,41.6,2,5.2,38.1,4.1,4.7,87.3,1.3,3.7,5,1.8,1,0.6,1.8,15.8
2011,0,Tony Parker,60,32.1,18.3,7.1,14.8,48,0.2,1,23,3.8,4.7,79.9,0.4,2.5,2.9,7.7,1,0.1,2.6,18.6
2011,0,DeMarcus Cousins,64,30.5,18.1,7,15.6,44.8,0,0.2,14.3,4.1,5.8,70.2,4.1,6.8,11,1.6,1.5,1.2,2.7,20.3
2011,0,Chris Bosh,57,35.2,18,6.9,14.2,48.7,0.2,0.6,28.6,4,4.9,82.1,1.6,6.3,7.9,1.8,0.9,0.8,2.1,19.2
2011,0,Pau Gasol,65,37.4,17.4,7.1,14.1,50.1,0.1,0.4,25.9,3.1,4,78.2,2.8,7.6,10.4,3.6,0.6,1.4,2.2,23.3
2011,0,Antawn Jamison,65,33.1,17.2,6.5,16.1,40.3,1.4,4.1,34.1,2.8,4.2,68.3,1.9,4.4,6.3,2,0.8,0.7,1.4,14.6
2011,0,James Harden,62,31.4,16.8,5,10.1,49.1,1.8,4.7,39,5,6,84.6,0.5,3.6,4.1,3.7,1,0.2,2.2,17.5
2011,0,DeMar DeRozan,63,35,16.7,6,14.3,42.2,0.4,1.5,26.1,4.3,5.3,81,0.6,2.7,3.3,2,0.8,0.3,2,11.9
2011,0,Paul Millsap,64,32.8,16.6,6.7,13.5,49.5,0.1,0.5,22.6,3.2,4,79.2,2.8,6,8.8,2.3,1.8,0.8,1.8,21
2011,0,Tyreke Evans,63,34.3,16.5,6.5,14.3,45.3,0.3,1.6,20.2,3.2,4.1,77.9,1,3.6,4.6,4.5,1.3,0.5,2.7,15.9
2011,0,Ty Lawson,61,34.8,16.4,6.1,12.6,48.8,1.2,3.3,36.5,2.9,3.5,82.4,0.9,2.8,3.7,6.6,1.3,0.1,2.4,18.6
2011,0,John Wall,66,36.2,16.3,5.7,13.5,42.3,0,0.6,7.1,4.8,6.1,78.9,0.7,3.8,4.5,8,1.4,0.9,3.9,18.2
2011,0,Ryan Anderson,61,32.2,16.1,5.4,12.4,43.9,2.7,6.9,39.3,2.5,2.8,87.7,3.7,4,7.7,0.9,0.8,0.4,0.9,17.7
2011,0,Kevin Garnett,60,31.1,15.8,6.5,13,50.3,0.1,0.2,33.3,2.7,3.2,85.7,1.1,7.1,8.2,2.9,0.9,1,1.8,20.2
2011,0,Luis Scola,66,31.3,15.5,6.6,13.5,49.1,0,0,0,2.3,3,77.3,1.8,4.6,6.5,2.1,0.5,0.4,2.3,15.2
2011,0,Tim Duncan,58,28.2,15.4,6.2,12.6,49.2,0,0.1,0,3,4.3,69.5,1.9,7.1,9,2.3,0.7,1.5,1.7,19.4
2011,0,Marcin Gortat,66,32,15.4,6.5,11.7,55.5,0,0,0,2.5,3.8,64.9,2.8,7.2,10,0.9,0.7,1.5,1.4,20.6
2011,0,Greg Monroe,66,31.5,15.4,6.2,11.8,52.1,0,0,0,3,4.1,73.9,3.6,6,9.7,2.3,1.3,0.7,2.4,20.1
2011,0,Arron Afflalo,62,33.6,15.2,5.3,11.3,47.1,1.4,3.6,39.8,3.2,4,79.8,0.6,2.5,3.2,2.4,0.6,0.2,1.4,13.4
2011,0,Jason Terry,63,31.7,15.1,5.7,13.2,43,2.2,5.8,37.8,1.6,1.8,88.3,0.3,2.1,2.4,3.6,1.2,0.2,2,12.6
2011,0,Carlos Boozer,66,29.5,15,6.8,12.8,53.2,0,0,0,1.4,2.1,69.3,1.7,6.8,8.5,1.9,1,0.4,1.7,18.4
2011,0,Lou Williams,64,26.3,14.9,5,12.2,40.7,1.3,3.6,36.2,3.7,4.6,81.2,0.5,2,2.4,3.5,0.8,0.3,1.1,12.7
2011,0,Jordan Crawford,64,27.4,14.7,5.5,13.6,40,1.2,4.3,28.9,2.5,3.2,79.3,0.7,1.9,2.6,3,0.9,0.1,2.2,10.2
2011,0,Marc Gasol,65,36.5,14.6,5.5,11.4,48.2,0,0.2,8.3,3.6,4.9,74.8,1.8,7.1,8.9,3.1,1,1.9,1.9,20.5
2011,0,Al Harrington,64,27.5,14.2,5.4,12.1,44.6,1.6,4.7,33.3,1.9,2.8,67.6,1.1,5,6.1,1.4,0.9,0.2,1.8,13.5
2011,0,Nick Young,62,27.9,14.2,5.1,12.6,40.3,1.7,4.5,36.5,2.3,2.7,85.2,0.5,1.6,2.1,0.9,0.7,0.3,1.3,8.9
2011,0,Jamal Crawford,60,26.9,14,4.7,12.3,38.4,1.3,4.3,30.8,3.2,3.4,92.7,0.3,1.7,2,3.2,0.9,0.2,1.9,10.6
2011,0,Nicolas Batum,59,30.4,13.9,4.9,10.9,45.1,1.8,4.6,39.1,2.3,2.7,83.6,1.4,3.2,4.6,1.4,1,1,1.5,13.9
2011,0,Gerald Wallace,58,35.8,13.8,4.9,10.9,45.4,0.8,2.6,30.7,3.1,3.9,80,1.5,5.2,6.7,2.8,1.5,0.6,1.9,16.7
2011,0,Kris Humphries,62,34.9,13.8,5.2,10.8,48.1,0,0,0,3.4,4.5,75.2,3.8,7.2,11,1.5,0.8,1.2,1.9,19.6
2010,0,Kevin Durant,78,38.9,27.7,9.1,19.7,46.2,1.9,5.3,35,7.6,8.7,88,0.7,6.1,6.8,2.7,1.1,1,2.8,24.9
2010,0,LeBron James,79,38.8,26.7,9.6,18.8,51,1.2,3.5,33,6.4,8.4,75.9,1,6.5,7.5,7,1.6,0.6,3.6,28.6
2010,0,Carmelo Anthony,77,35.7,25.6,8.9,19.5,45.5,1.2,3.3,37.8,6.6,7.9,83.8,1.5,5.8,7.3,2.9,0.9,0.6,2.7,22.7
2010,0,Dwyane Wade,76,37.1,25.5,9.1,18.2,50,0.8,2.7,30.6,6.5,8.6,75.8,1.6,4.8,6.4,4.6,1.5,1.1,3.1,24.8
2010,0,Kobe Bryant,82,33.9,25.3,9,20,45.1,1.4,4.3,32.3,5.9,7.1,82.8,1,4.1,5.1,4.7,1.2,0.1,3,21.4
2010,0,Amar'e Stoudemire,78,36.8,25.3,9.5,19,50.2,0.1,0.3,43.5,6.1,7.7,79.2,2.5,5.6,8.2,2.6,0.9,1.9,3.2,24.6
2010,1,Derrick Rose,81,37.4,25,8.8,19.7,44.5,1.6,4.8,33.2,5.9,6.9,85.8,1,3.1,4.1,7.7,1,0.6,3.4,23.1
2010,0,Monta Ellis,80,40.3,24.1,9.1,20.1,45.1,1.7,4.7,36.1,4.3,5.4,78.9,0.6,3,3.5,5.6,2.1,0.3,3.2,20.3
2010,0,Kevin Martin,80,32.5,23.5,6.9,15.8,43.6,2.2,5.7,38.3,7.4,8.4,88.8,0.4,2.9,3.2,2.5,1,0.2,2.3,18.2
2010,0,Dirk Nowitzki,73,34.3,23,8.4,16.2,51.7,0.9,2.3,39.3,5.4,6.1,89.2,0.7,6.3,7,2.6,0.5,0.6,1.9,23.5
2010,0,Dwight Howard,78,37.6,22.9,7.9,13.4,59.3,0,0.1,0,7,11.7,59.6,4,10.1,14.1,1.4,1.4,2.4,3.6,28.3
2010,0,Blake Griffin,82,38,22.5,8.5,16.8,50.6,0.1,0.3,29.2,5.4,8.5,64.2,3.3,8.8,12.1,3.8,0.8,0.5,2.7,25.6
2010,0,Russell Westbrook,82,34.7,21.9,7.5,17,44.2,0.4,1.3,33,6.5,7.7,84.2,1.5,3.1,4.6,8.2,1.9,0.4,3.9,22.4
2010,0,LaMarcus Aldridge,81,39.6,21.8,8.7,17.5,50,0,0.3,17.4,4.3,5.5,79.1,3.4,5.3,8.8,2.1,1,1.2,1.9,23.1
2010,0,Andrea Bargnani,66,35.7,21.4,8,17.8,44.8,1.2,3.4,34.5,4.3,5.3,82,1.1,4.1,5.2,1.8,0.5,0.7,2.3,16.6
2010,0,Danny Granger,79,35,20.5,6.8,15.9,42.5,2,5.2,38.6,5,5.9,84.8,1.1,4.3,5.4,2.6,1.1,0.8,2.6,17.7
2010,0,Brook Lopez,82,35.2,20.4,7.9,16,49.2,0,0,0,4.7,6,78.7,2.4,3.5,6,1.6,0.6,1.5,2.1,18.4
2010,0,Kevin Love,73,35.8,20.2,6.6,14.1,47,1.2,2.9,41.7,5.8,6.8,85,4.5,10.7,15.2,2.5,0.6,0.4,2.1,28.4
2010,0,Zach Randolph,75,36.3,20.1,8,15.8,50.3,0.1,0.6,18.6,4,5.3,75.8,4.3,7.8,12.2,2.2,0.8,0.3,2,24.4
2010,0,Michael Beasley,73,32.3,19.2,7.7,17.1,45,0.8,2.2,36.6,3,4,75.3,1.6,4,5.6,2.2,0.7,0.7,2.7,15.4
2010,0,Paul Pierce,80,34.7,18.9,6.3,12.8,49.7,1.4,3.7,37.4,4.8,5.6,86,0.4,5,5.4,3.3,1,0.6,2.1,19.8
2010,0,David West,70,35,18.9,7.5,14.9,50.8,0,0.1,22.2,3.8,4.7,80.7,2.2,5.3,7.6,2.3,1,0.9,2,20.4
2010,0,Pau Gasol,82,37,18.8,7.2,13.7,52.9,0,0,33.3,4.3,5.2,82.3,3.3,6.9,10.2,3.3,0.6,1.6,1.7,25.4
2010,0,Chris Bosh,77,36.3,18.7,6.8,13.7,49.6,0.1,0.3,24,5,6.1,81.5,1.8,6.5,8.3,1.9,0.8,0.6,1.8,20.4
2010,0,Al Jefferson,82,35.9,18.6,8,16.1,49.6,0,0,0,2.7,3.5,76.1,2.9,6.8,9.7,1.8,0.6,1.9,1.3,22.3
2010,0,Stephen Curry,74,33.6,18.6,6.8,14.2,48,2,4.6,44.2,2.9,3.1,93.4,0.7,3.2,3.9,5.8,1.5,0.3,3.1,19.3
2010,0,Luis Scola,74,32.6,18.3,7.7,15.3,50.4,0,0,0,2.9,3.9,73.8,2,6.2,8.2,2.5,0.6,0.6,2,19.6
2010,0,Joe Johnson,72,35.5,18.2,7.1,16.1,44.3,1.2,4.2,29.7,2.7,3.4,80.2,0.8,3.2,4,4.7,0.7,0.1,2,16
2010,0,Tony Parker,78,32.4,17.5,7.1,13.7,51.9,0.3,0.9,35.7,3,3.9,76.9,0.4,2.7,3.1,6.6,1.2,0,2.6,18.3
2010,0,Luol Deng,82,39.1,17.4,6.5,14.1,46,1.4,4.1,34.5,3.1,4.1,75.3,1.4,4.4,5.8,2.8,1,0.6,1.9,17.1
2010,0,Manu Ginobili,80,30.3,17.4,5.5,12.7,43.3,1.9,5.5,34.9,4.5,5.1,87.1,0.5,3.2,3.7,4.9,1.5,0.4,2.2,17.9
2010,0,Paul Millsap,76,34.3,17.3,6.9,13,53.1,0.1,0.3,39.1,3.4,4.4,75.7,2.2,5.5,7.6,2.5,1.4,0.9,1.9,20.6
2010,0,DeMar DeRozan,82,34.8,17.2,6.6,14.1,46.7,0.1,0.6,9.6,4,4.9,81.3,0.9,2.9,3.8,1.8,1,0.4,1.8,14.1
2010,0,Chauncey Billups,72,32.1,16.8,4.7,11,42.7,2,5,40.2,5.3,5.8,91.6,0.3,2.3,2.6,5.4,1,0.2,2.5,16.7
2010,0,Josh Smith,77,34.4,16.5,6.5,13.5,47.7,0.7,2,33.1,3,4.1,72.5,1.7,6.8,8.5,3.3,1.3,1.6,2.6,20.5
2010,0,Ray Allen,80,36.1,16.5,6,12.2,49.1,2.1,4.7,44.4,2.4,2.7,88.1,0.6,2.8,3.4,2.7,1,0.2,1.5,15.8
2010,0,David Lee,73,36.1,16.5,6.8,13.4,50.7,0,0,33.3,2.9,3.7,78.7,3,6.8,9.8,3.2,1,0.4,2.3,21.2
2010,0,Dorell Wright,82,38.4,16.4,5.9,14,42.3,2.4,6.3,37.6,2.2,2.8,78.9,1.1,4.2,5.3,3,1.5,0.8,1.6,16.6
2010,0,Wesley Matthews,82,33.6,15.9,5.4,11.9,44.9,1.9,4.6,40.7,3.2,3.8,84.4,0.6,2.6,3.1,2,1.2,0.1,1.7,13.5
2010,0,Chris Paul,80,36,15.9,5.4,11.6,46.3,0.9,2.3,38.8,4.2,4.8,87.8,0.5,3.6,4.1,9.8,2.4,0.1,2.2,23.1
2010,0,Jason Terry,82,31.3,15.8,6,13.3,45.1,1.5,4.3,36.2,2.2,2.6,85,0.3,1.6,1.9,4.1,1.1,0.2,2,13.3
2010,0,Gerald Wallace,71,37.9,15.7,5.4,12,45.4,0.9,2.6,33.3,3.9,5.3,74.6,1.6,6.5,8,2.4,1.5,0.9,2.1,18.5
2010,0,Jason Richardson,80,33.9,15.6,5.9,13.2,44.7,2.4,6,39.5,1.5,2,73,0.8,3.3,4.1,1.8,1.2,0.2,1.2,13.9
2010,0,Raymond Felton,75,36.5,15.5,5.7,13.4,42.5,1.5,4.4,35.3,2.6,3.2,80.5,0.6,2.9,3.6,8.3,1.7,0.1,2.9,18
2010,0,Rodney Stuckey,70,31.2,15.5,5.2,11.8,43.9,0.4,1.3,28.9,4.7,5.4,86.6,1,2.1,3.1,5.2,1.1,0.1,2.2,15.4
2010,0,Al Horford,77,35.1,15.3,6.7,12,55.7,0,0.1,50,1.9,2.4,79.8,2.4,7,9.3,3.5,0.8,1,1.5,22.5
2010,0,Wilson Chandler,72,33.3,15.3,6,13.2,45,1.6,4.4,35,1.8,2.2,80.7,1,4.6,5.7,1.7,0.7,1.3,1.4,15.4
2010,0,Devin Harris,71,31.7,15.2,4.8,11.5,42.2,0.8,2.5,32.2,4.7,5.7,83.3,0.2,2.1,2.4,7.1,1,0.1,2.9,15.3
2010,0,Elton Brand,81,34.7,15,6.2,12.1,51.2,0,0,0,2.6,3.4,78,2.9,5.4,8.3,1.5,1.1,1.3,1.2,19.4
2010,0,Kevin Garnett,71,31.3,14.9,6.1,11.6,52.8,0,0.1,20,2.6,3.1,86.2,1.2,7.7,8.9,2.4,1.3,0.8,1.6,20.8
2008,0,Dwyane Wade,79,38.6,30.2,10.8,22,49.1,1.1,3.5,31.7,7.5,9.8,76.5,1.1,3.9,5,7.5,2.2,1.3,3.4,29.3
2008,1,LeBron James,81,37.7,28.4,9.7,19.9,48.9,1.6,4.7,34.4,7.3,9.4,78,1.3,6.3,7.6,7.2,1.7,1.1,3,30.9
2008,0,Kobe Bryant,82,36.1,26.8,9.8,20.9,46.7,1.4,4.1,35.1,5.9,6.9,85.6,1.1,4.1,5.2,4.9,1.5,0.5,2.6,24.2
2008,0,Dirk Nowitzki,81,37.7,25.9,9.6,20,47.9,0.8,2.1,35.9,6,6.7,89,1.1,7.3,8.4,2.4,0.8,0.8,1.9,25.1
2008,0,Danny Granger,67,36.2,25.8,8.5,19.1,44.7,2.7,6.7,40.4,6,6.9,87.8,0.7,4.4,5.1,2.7,1,1.4,2.5,22.3
2008,0,Kevin Durant,74,39,25.3,8.9,18.8,47.6,1.3,3.1,42.2,6.1,7.1,86.3,1,5.5,6.5,2.8,1.3,0.7,3,22.7
2008,0,Chris Paul,78,38.5,22.8,8.1,16.1,50.3,0.8,2.3,36.4,5.8,6.7,86.8,0.9,4.7,5.5,11,2.8,0.1,3,30.5
2008,0,Carmelo Anthony,66,34.5,22.8,8.1,18.3,44.3,1,2.6,37.1,5.6,7.1,79.3,1.6,5.2,6.8,3.4,1.1,0.4,3,19.8
2008,0,Chris Bosh,77,38,22.7,8,16.4,48.7,0.2,0.6,24.5,6.5,8,81.7,2.8,7.2,10,2.5,0.9,1,2.3,24.9
2008,0,Brandon Roy,78,37.2,22.6,8.1,16.9,48,1.1,2.8,37.7,5.3,6.5,82.4,1.3,3.4,4.7,5.1,1.1,0.3,1.9,22
2008,0,Antawn Jamison,81,38.2,22.2,8.3,17.8,46.8,1.4,3.9,35.1,4.2,5.6,75.4,2.4,6.5,8.9,1.9,1.2,0.3,1.5,22.1
2008,0,Tony Parker,72,34.1,22,8.9,17.5,50.6,0.3,0.9,29.2,3.9,5,78.2,0.4,2.7,3.1,6.9,0.9,0.1,2.6,20.6
2008,0,Joe Johnson,79,39.5,21.4,7.8,18,43.7,1.9,5.2,36,3.8,4.6,82.6,0.8,3.6,4.4,5.8,1.1,0.2,2.5,19.4
2008,0,Devin Harris,69,36.1,21.3,6.6,15.1,43.8,0.9,3.2,29.1,7.2,8.8,82,0.4,2.9,3.3,6.9,1.7,0.2,3.1,20.3
2008,0,David West,76,39.2,21,8,17,47.2,0.1,0.3,24,4.8,5.5,88.4,2.1,6.4,8.5,2.3,0.6,0.9,2.1,21.5
2008,0,Vince Carter,80,36.8,20.8,7.4,16.8,43.7,1.9,4.9,38.5,4.2,5.1,81.7,0.9,4.2,5.1,4.7,1,0.5,2.1,19.6
2008,0,Ben Gordon,82,36.6,20.7,7.3,16,45.5,2.1,5.1,41,4,4.7,86.4,0.6,2.8,3.5,3.4,0.9,0.3,2.4,16.9
2008,0,Dwight Howard,79,35.7,20.6,7.1,12.4,57.2,0,0,0,6.4,10.7,59.4,4.3,9.6,13.8,1.4,1,2.9,3,27
2008,0,Paul Pierce,81,37.5,20.5,6.7,14.6,45.7,1.5,3.8,39.1,5.7,6.8,83,0.7,5,5.6,3.6,1,0.3,2.8,19.2
